source,row,task,category,ground_truth,is_seen,specialized_loc_prob,specialized_qa_prob,specialized_decision,unified_loc_prob,unified_qa_prob,unified_decision
Завершенные_задачи__Не_убранный_газон_,1670,Не убранный газон,lawn,good,True,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,41711,Не убранный газон,lawn,good,False,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,37793,Не убранный газон,lawn,good,True,1.0,0.9966,ACCEPT,1.0,0.9966,ACCEPT
Завершенные_задачи__Не_убранный_газон_,22071,Не убранный газон,lawn,good,False,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,41076,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,14880,Не убранный газон,lawn,good,False,0.9999,0.9933,ACCEPT,1.0,0.9933,ACCEPT
Завершенные_задачи__Не_убранный_газон_,43615,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,4237,Не убранный газон,lawn,good,False,1.0,0.9998,ACCEPT,1.0,0.9998,ACCEPT
Завершенные_задачи__Не_убранный_газон_,42785,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,0.9996,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,31273,Не убранный газон,lawn,good,False,0.9999,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,47220,Не убранный газон,lawn,good,False,1.0,0.9989,ACCEPT,1.0,0.9989,ACCEPT
Завершенные_задачи__Не_убранный_газон_,20325,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,43720,Не убранный газон,lawn,good,False,0.9898,0.9998,ACCEPT,0.9999,0.9998,ACCEPT
Завершенные_задачи__Не_убранный_газон_,27477,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,7850,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,9404,Не убранный газон,lawn,good,False,0.9706,0.9996,ACCEPT,0.9964,0.9996,ACCEPT
Завершенные_задачи__Не_убранный_газон_,3036,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,2488,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,20476,Не убранный газон,lawn,good,False,1.0,0.9999,ACCEPT,0.9996,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,33172,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,7813,Не убранный газон,lawn,good,False,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,6532,Не убранный газон,lawn,good,True,1.0,0.9994,ACCEPT,1.0,0.9994,ACCEPT
Завершенные_задачи__Не_убранный_газон_,15793,Не убранный газон,lawn,good,False,0.9998,0.9947,ACCEPT,0.9999,0.9947,ACCEPT
Завершенные_задачи__Не_убранный_газон_,36187,Не убранный газон,lawn,good,False,1.0,0.9994,ACCEPT,1.0,0.9994,ACCEPT
Завершенные_задачи__Не_убранный_газон_,9128,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,26151,Не убранный газон,lawn,good,True,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,30554,Не убранный газон,lawn,good,True,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,24969,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,0.9998,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,45156,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,0.9999,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,50052,Не убранный газон,lawn,good,False,0.9995,0.9975,ACCEPT,0.9999,0.9975,ACCEPT
Завершенные_задачи__Не_убранный_газон_,46911,Не убранный газон,lawn,good,False,1.0,0.9994,ACCEPT,1.0,0.9994,ACCEPT
Завершенные_задачи__Не_убранный_газон_,36365,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,28208,Не убранный газон,lawn,good,False,1.0,0.9998,ACCEPT,1.0,0.9998,ACCEPT
Завершенные_задачи__Не_убранный_газон_,39541,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,49995,Не убранный газон,lawn,good,True,0.9992,0.9992,ACCEPT,0.999,0.9992,ACCEPT
Завершенные_задачи__Не_убранный_газон_,48926,Не убранный газон,lawn,good,False,1.0,0.9999,ACCEPT,0.9999,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,10407,Не убранный газон,lawn,bad,False,0.1903,0.9995,REJECT,0.7495,0.9995,HUMAN_REVIEW
Завершенные_задачи__Не_убранный_газон_,27920,Не убранный газон,lawn,good,False,0.9999,1.0,ACCEPT,0.9081,1.0,HUMAN_REVIEW
Завершенные_задачи__Не_убранный_газон_,44105,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,6660,Не убранный газон,lawn,good,False,1.0,0.965,ACCEPT,1.0,0.965,ACCEPT
Завершенные_задачи__Не_убранный_газон_,32953,Не убранный газон,lawn,good,False,0.9999,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,41450,Не убранный газон,lawn,good,True,1.0,0.9997,ACCEPT,1.0,0.9997,ACCEPT
Завершенные_задачи__Не_убранный_газон_,27465,Не убранный газон,lawn,good,False,1.0,0.9998,ACCEPT,1.0,0.9998,ACCEPT
Завершенные_задачи__Не_убранный_газон_,18815,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,2189,Не убранный газон,lawn,good,False,0.9995,0.9999,ACCEPT,0.9998,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,46496,Не убранный газон,lawn,good,False,0.9968,1.0,ACCEPT,0.3311,1.0,HUMAN_REVIEW
Завершенные_задачи__Не_убранный_газон_,24938,Не убранный газон,lawn,good,True,0.0829,0.0045,REJECT,1.0,0.0045,REJECT
Завершенные_задачи__Не_убранный_газон_,14602,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,29855,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,29944,Не убранный газон,lawn,good,False,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,15881,Не убранный газон,lawn,good,False,1.0,0.999,ACCEPT,1.0,0.999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,24403,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,6684,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,46184,Не убранный газон,lawn,good,False,0.9929,1.0,ACCEPT,0.9977,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,24716,Не убранный газон,lawn,good,True,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,36653,Не убранный газон,lawn,good,True,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,43421,Не убранный газон,lawn,good,True,0.9999,1.0,ACCEPT,0.0315,1.0,REJECT
Завершенные_задачи__Не_убранный_газон_,24131,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,4058,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,26793,Не убранный газон,lawn,good,True,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,18555,Не убранный газон,lawn,good,False,0.997,0.9995,ACCEPT,0.9999,0.9995,ACCEPT
Завершенные_задачи__Не_убранный_газон_,12767,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,8217,Не убранный газон,lawn,good,False,0.9999,1.0,ACCEPT,0.9997,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,30626,Не убранный газон,lawn,good,False,0.9998,0.9997,ACCEPT,0.9998,0.9997,ACCEPT
Завершенные_задачи__Не_убранный_газон_,6162,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,44635,Не убранный газон,lawn,good,False,0.9998,0.9999,ACCEPT,0.9995,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,14255,Не убранный газон,lawn,good,False,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,43208,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,43060,Не убранный газон,lawn,good,False,1.0,0.9997,ACCEPT,1.0,0.9997,ACCEPT
Завершенные_задачи__Не_убранный_газон_,40201,Не убранный газон,lawn,good,False,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,1426,Не убранный газон,lawn,good,True,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,3387,Не убранный газон,lawn,good,True,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,53000,Не убранный газон,lawn,good,True,1.0,0.9998,ACCEPT,1.0,0.9998,ACCEPT
Завершенные_задачи__Не_убранный_газон_,22442,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,16385,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,8474,Не убранный газон,lawn,good,False,1.0,0.9998,ACCEPT,1.0,0.9998,ACCEPT
Завершенные_задачи__Не_убранный_газон_,53012,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,38008,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,13790,Не убранный газон,lawn,good,True,1.0,0.9995,ACCEPT,1.0,0.9995,ACCEPT
Завершенные_задачи__Не_убранный_газон_,4601,Не убранный газон,lawn,good,False,1.0,0.9998,ACCEPT,1.0,0.9998,ACCEPT
Завершенные_задачи__Не_убранный_газон_,51543,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,37310,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,13921,Не убранный газон,lawn,good,False,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,39474,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,14514,Не убранный газон,lawn,good,False,1.0,0.9994,ACCEPT,1.0,0.9994,ACCEPT
Завершенные_задачи__Не_убранный_газон_,54761,Не убранный газон,lawn,good,False,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,15666,Не убранный газон,lawn,good,True,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,52161,Не убранный газон,lawn,good,True,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,9932,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,53122,Не убранный газон,lawn,good,False,0.9996,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,40122,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,187,Не убранный газон,lawn,good,False,0.9943,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,18649,Не убранный газон,lawn,good,False,0.0,1.0,REJECT,0.0001,1.0,REJECT
Завершенные_задачи__Не_убранный_газон_,9736,Не убранный газон,lawn,good,True,0.9995,1.0,ACCEPT,0.9999,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,8750,Не убранный газон,lawn,good,False,0.9979,0.9999,ACCEPT,0.946,0.9999,HUMAN_REVIEW
Завершенные_задачи__Не_убранный_газон_,36366,Не убранный газон,lawn,good,False,1.0,0.9964,ACCEPT,1.0,0.9964,ACCEPT
Завершенные_задачи__Не_убранный_газон_,16860,Не убранный газон,lawn,good,False,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,53787,Не убранный газон,lawn,good,True,0.9999,0.9998,ACCEPT,1.0,0.9998,ACCEPT
Завершенные_задачи__Не_убранный_газон_,11743,Не убранный газон,lawn,good,True,0.9999,0.9998,ACCEPT,1.0,0.9998,ACCEPT
Завершенные_задачи__Не_убранный_газон_,7394,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,44518,Не убранный газон,lawn,good,False,0.0096,1.0,REJECT,0.0171,1.0,REJECT
Завершенные_задачи__Не_убранный_газон_,1721,Не убранный газон,lawn,good,False,0.9999,1.0,ACCEPT,0.9997,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,8868,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,0.9968,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,989,Не убранный газон,lawn,good,False,0.9996,1.0,ACCEPT,0.9998,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,24101,Не убранный газон,lawn,good,True,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,53213,Не убранный газон,lawn,good,False,1.0,0.9997,ACCEPT,1.0,0.9997,ACCEPT
Завершенные_задачи__Не_убранный_газон_,53108,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,0.996,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,16006,Не убранный газон,lawn,good,False,1.0,0.9995,ACCEPT,1.0,0.9995,ACCEPT
Завершенные_задачи__Не_убранный_газон_,39642,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,0.9877,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,21782,Не убранный газон,lawn,good,False,1.0,0.9998,ACCEPT,1.0,0.9998,ACCEPT
Завершенные_задачи__Не_убранный_газон_,1052,Не убранный газон,lawn,good,False,0.9768,1.0,ACCEPT,0.9983,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,11727,Не убранный газон,lawn,good,True,0.9999,0.999,ACCEPT,1.0,0.999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,17843,Не убранный газон,lawn,good,False,1.0,0.9996,ACCEPT,0.9999,0.9996,ACCEPT
Завершенные_задачи__Не_убранный_газон_,3514,Не убранный газон,lawn,bad,True,0.9496,1.0,HUMAN_REVIEW,0.9416,1.0,HUMAN_REVIEW
Завершенные_задачи__Не_убранный_газон_,8530,Не убранный газон,lawn,good,True,1.0,0.9845,ACCEPT,0.9997,0.9845,ACCEPT
Завершенные_задачи__Не_убранный_газон_,49957,Не убранный газон,lawn,good,False,0.9997,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,28330,Не убранный газон,lawn,good,False,1.0,0.999,ACCEPT,1.0,0.999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,35420,Не убранный газон,lawn,good,True,0.9999,0.9976,ACCEPT,1.0,0.9976,ACCEPT
Завершенные_задачи__Не_убранный_газон_,7648,Не убранный газон,lawn,good,False,1.0,0.9997,ACCEPT,1.0,0.9997,ACCEPT
Завершенные_задачи__Не_убранный_газон_,50222,Не убранный газон,lawn,good,True,0.9994,1.0,ACCEPT,0.9891,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,4260,Не убранный газон,lawn,good,True,1.0,0.9998,ACCEPT,0.9993,0.9998,ACCEPT
Завершенные_задачи__Не_убранный_газон_,32077,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,30187,Не убранный газон,lawn,good,True,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,52411,Не убранный газон,lawn,good,False,0.0072,0.9945,REJECT,0.0007,0.9945,REJECT
Завершенные_задачи__Не_убранный_газон_,24359,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,34550,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,0.9999,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,39964,Не убранный газон,lawn,bad,False,0.7899,0.9996,HUMAN_REVIEW,0.1082,0.9996,REJECT
Завершенные_задачи__Не_убранный_газон_,7335,Не убранный газон,lawn,good,False,1.0,0.9978,ACCEPT,1.0,0.9978,ACCEPT
Завершенные_задачи__Не_убранный_газон_,30438,Не убранный газон,lawn,good,False,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,33925,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,14892,Не убранный газон,lawn,good,False,1.0,0.9923,ACCEPT,1.0,0.9923,ACCEPT
Завершенные_задачи__Не_убранный_газон_,41413,Не убранный газон,lawn,good,False,1.0,0.9999,ACCEPT,0.9999,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,2902,Не убранный газон,lawn,bad,False,0.9939,1.0,ACCEPT,0.4543,1.0,HUMAN_REVIEW
Завершенные_задачи__Не_убранный_газон_,48968,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,0.9994,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,52759,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,44372,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,35107,Не убранный газон,lawn,good,False,0.9998,0.9993,ACCEPT,1.0,0.9993,ACCEPT
Завершенные_задачи__Не_убранный_газон_,20288,Не убранный газон,lawn,good,True,0.9999,0.9987,ACCEPT,1.0,0.9987,ACCEPT
Завершенные_задачи__Не_убранный_газон_,30851,Не убранный газон,lawn,good,False,1.0,0.9994,ACCEPT,1.0,0.9994,ACCEPT
Завершенные_задачи__Не_убранный_газон_,43319,Не убранный газон,lawn,good,True,1.0,0.9968,ACCEPT,0.9999,0.9968,ACCEPT
Завершенные_задачи__Не_убранный_газон_,2084,Не убранный газон,lawn,good,True,1.0,0.9997,ACCEPT,0.9988,0.9997,ACCEPT
Завершенные_задачи__Не_убранный_газон_,4076,Не убранный газон,lawn,good,True,1.0,0.9997,ACCEPT,1.0,0.9997,ACCEPT
Завершенные_задачи__Не_убранный_газон_,32263,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,27024,Не убранный газон,lawn,good,False,0.9999,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,28691,Не убранный газон,lawn,good,True,1.0,1.0,ACCEPT,0.9986,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,46213,Не убранный газон,lawn,good,False,1.0,0.9979,ACCEPT,1.0,0.9979,ACCEPT
Завершенные_задачи__Не_убранный_газон_,7263,Не убранный газон,lawn,good,False,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,33014,Не убранный газон,lawn,good,False,0.9976,1.0,ACCEPT,0.9992,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,47978,Не убранный газон,lawn,good,False,0.0,1.0,REJECT,0.0001,1.0,REJECT
Завершенные_задачи__Не_убранный_газон_,29867,Не убранный газон,lawn,good,True,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,4929,Не убранный газон,lawn,good,False,1.0,0.9998,ACCEPT,0.9998,0.9998,ACCEPT
Завершенные_задачи__Не_убранный_газон_,5427,Не убранный газон,lawn,good,False,1.0,0.9995,ACCEPT,1.0,0.9995,ACCEPT
Завершенные_задачи__Не_убранный_газон_,21667,Не убранный газон,lawn,good,True,0.9997,0.9956,ACCEPT,0.9997,0.9956,ACCEPT
Завершенные_задачи__Не_убранный_газон_,40954,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,9987,Не убранный газон,lawn,good,False,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,4402,Не убранный газон,lawn,good,False,0.9999,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,8492,Не убранный газон,lawn,good,False,1.0,0.9998,ACCEPT,1.0,0.9998,ACCEPT
Завершенные_задачи__Не_убранный_газон_,18496,Не убранный газон,lawn,good,False,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,42035,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,0.999,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,42625,Не убранный газон,lawn,good,True,1.0,0.9998,ACCEPT,1.0,0.9998,ACCEPT
Завершенные_задачи__Не_убранный_газон_,39405,Не убранный газон,lawn,good,True,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,36916,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,47962,Не убранный газон,lawn,good,False,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,21877,Не убранный газон,lawn,good,False,1.0,0.9995,ACCEPT,1.0,0.9995,ACCEPT
Завершенные_задачи__Не_убранный_газон_,25637,Не убранный газон,lawn,good,False,0.9999,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,40217,Не убранный газон,lawn,good,False,0.9999,1.0,ACCEPT,0.9988,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,35721,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,19836,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,0.9999,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,30559,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,34040,Не убранный газон,lawn,good,False,0.9797,0.9982,ACCEPT,0.9999,0.9982,ACCEPT
Завершенные_задачи__Не_убранный_газон_,40761,Не убранный газон,lawn,good,False,1.0,0.9986,ACCEPT,1.0,0.9986,ACCEPT
Завершенные_задачи__Не_убранный_газон_,28956,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,6670,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,53422,Не убранный газон,lawn,good,False,1.0,0.9993,ACCEPT,1.0,0.9993,ACCEPT
Завершенные_задачи__Не_убранный_газон_,47268,Не убранный газон,lawn,good,False,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,7699,Не убранный газон,lawn,good,True,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,44090,Не убранный газон,lawn,good,True,1.0,0.9999,ACCEPT,0.9995,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,43836,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,51793,Не убранный газон,lawn,good,False,0.9998,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,37117,Не убранный газон,lawn,good,True,1.0,0.9985,ACCEPT,1.0,0.9985,ACCEPT
Завершенные_задачи__Не_убранный_газон_,48541,Не убранный газон,lawn,good,False,0.6794,0.9997,HUMAN_REVIEW,1.0,0.9997,ACCEPT
Завершенные_задачи__Не_убранный_газон_,14451,Не убранный газон,lawn,good,False,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,28948,Не убранный газон,lawn,good,False,0.9945,1.0,ACCEPT,0.9998,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,30408,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,15359,Не убранный газон,lawn,good,False,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,27848,Не убранный газон,lawn,good,False,0.9804,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,22805,Не убранный газон,lawn,good,True,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,30545,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,26832,Не убранный газон,lawn,good,False,1.0,0.9685,ACCEPT,1.0,0.9685,ACCEPT
Завершенные_задачи__Не_убранный_газон_,27997,Не убранный газон,lawn,good,False,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,49130,Не убранный газон,lawn,good,False,1.0,0.9998,ACCEPT,1.0,0.9998,ACCEPT
Завершенные_задачи__Не_убранный_газон_,6390,Не убранный газон,lawn,good,False,1.0,0.9999,ACCEPT,1.0,0.9999,ACCEPT
Завершенные_задачи__Не_убранный_газон_,21026,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
Завершенные_задачи__Не_убранный_газон_,28723,Не убранный газон,lawn,good,False,1.0,1.0,ACCEPT,1.0,1.0,ACCEPT
